age,sex,zagran_passport,driver_license,credit_sum,family_status,children_dependents,work_experience,income,additional_income,additional_income_type,car_price,from
49,2,1,1,0,2,0,7,179,22,6,6432,19
55,1,1,1,142,4,2,3,74,64,2,4140,22
32,2,0,0,907,1,0,8,131,6,5,0,42
30,2,0,0,0,1,3,6,39,35,7,0,42
41,1,1,1,4081,1,1,14,164,30,4,0,51
30,2,0,1,983,1,3,3,155,35,7,3990,47
82,1,0,0,4101,3,0,5,75,44,4,0,4
75,1,1,0,916,1,0,21,106,23,8,0,30
21,2,1,0,968,4,3,1,26,21,7,0,46
36,1,1,0,173,1,0,5,67,26,8,0,18
40,2,0,0,2391,1,3,1,135,863,6,0,9
79,2,0,1,968,3,1,35,80,50,4,0,7
31,2,0,0,0,1,0,9,114,73,1,0,50
43,1,0,0,273,3,2,23,38,14,7,0,32
55,2,1,1,715,1,0,12,130,96,1,8136,14
27,2,1,0,347,2,0,7,45,44,1,0,45
40,1,0,1,669,2,1,6,39,34,5,1314,38
86,1,1,1,0,1,0,63,117,5,4,2196,30
41,2,0,0,835,1,1,18,160,34,4,0,49
61,2,0,0,136,2,0,12,57,22,5,0,15
18,2,1,0,921,1,3,0,29,0,8,0,1
69,2,1,0,653,1,1,31,100,39,8,0,39
50,2,0,1,943,2,0,9,132,11,4,4147,9
33,1,0,0,412,1,2,7,88,25,6,0,1
84,2,0,0,3462,1,1,53,40,20,5,0,28
41,2,0,0,614,3,2,7,92,127,7,0,26
37,1,0,0,0,2,0,8,38,67,2,0,0
30,1,1,1,1288,3,1,6,56,95,8,4681,32
52,1,0,0,397,1,2,2,84,45,3,0,30
58,1,1,0,978,3,1,23,98,88,7,0,25
31,1,1,1,3778,2,0,2,96,9,4,0,10
55,2,0,1,747,1,0,13,155,14,8,5746,31
41,2,1,0,4307,2,1,16,170,60,3,0,18
62,2,1,0,3694,2,0,31,173,26,4,0,34
27,1,1,0,845,1,0,5,118,46,7,0,25
61,2,0,0,859,3,1,16,155,33,6,0,1
49,1,1,0,0,1,1,22,196,92,8,0,38
41,2,0,0,184,1,2,15,96,42,3,0,15
38,1,1,1,119,1,2,12,52,65,1,0,45
57,1,0,1,466,1,1,27,175,94,8,4035,49
61,1,1,0,542,3,1,27,133,42,4,0,2
55,2,1,0,319,1,0,1,116,94,1,0,9
31,2,1,1,4130,1,0,1,161,49,3,0,39
66,1,0,1,316,2,0,35,40,76,6,3712,51
47,2,0,1,463,1,1,2,136,67,8,0,39
48,2,0,1,0,1,2,0,183,31,8,7490,15
47,2,0,1,0,1,3,18,96,22,6,0,16
78,2,1,0,728,4,0,22,87,11,3,0,51
46,2,0,1,498,2,0,4,28,32,1,780,36
38,2,0,0,660,4,0,3,93,40,8,0,46
69,2,1,1,794,1,0,6,30,12,5,0,20
63,1,0,0,4811,1,1,17,193,24,3,0,47
23,2,0,0,279,3,3,1,77,42,1,0,27
21,1,1,1,505,2,0,1,170,7,8,3363,40
24,1,1,1,270,3,3,2,65,25,1,0,39
73,2,0,0,2987,2,0,29,155,17,2,0,36
80,2,0,0,804,1,0,42,57,11,5,0,26
39,1,0,1,750,2,0,12,150,14,5,0,26
67,2,1,1,597,2,0,30,47,22,9,1380,41
51,1,0,0,529,2,0,12,63,28,6,0,35
82,2,0,0,925,1,1,17,151,3,4,0,22
57,1,0,1,559,1,0,28,70,35,1,0,40
77,1,1,1,590,1,1,5,104,21,6,0,0
22,1,1,1,214,3,0,1,92,28,5,0,22
44,1,0,1,453,1,1,23,171,39,6,0,44
52,2,0,1,781,1,1,7,88,32,4,3840,24
27,2,0,1,511,2,0,0,51,44,4,0,12
77,1,0,0,97,2,0,50,100,69,4,0,39
58,2,0,0,2824,1,0,9,199,47,3,0,11
70,2,0,0,974,3,1,36,197,23,8,0,23
46,1,1,1,4491,4,1,17,154,36,8,0,30
68,2,1,0,734,4,0,36,155,2,5,0,9
63,1,0,0,793,4,1,34,44,58,1,0,40
44,2,1,1,310,3,3,12,88,7,7,1615,46
53,1,1,0,794,2,0,24,97,67,1,0,18
77,1,1,1,737,1,2,11,83,85,6,5376,37
31,1,1,1,178,2,0,11,26,80,6,0,35
66,2,0,0,220,1,0,7,34,10,4,0,6
78,1,1,1,1048,2,0,10,59,26,8,0,8
70,2,0,1,731,4,3,16,45,75,5,1440,42
59,1,0,1,638,1,0,40,89,17,3,0,48
20,1,1,0,2831,3,1,1,89,11,4,0,51
83,2,1,1,4735,1,3,39,100,27,9,0,33
64,1,0,1,205,1,2,41,86,30,4,2552,29
35,2,0,0,0,4,1,16,20,13,7,0,33
52,2,1,1,2742,2,0,28,121,0,5,0,35
36,2,0,1,800,2,0,16,47,4,9,1683,44
69,1,0,1,792,1,0,33,137,20,7,0,21
65,1,0,1,821,1,0,32,47,22,6,0,39
47,1,1,1,2103,1,3,5,102,75,9,2301,33
34,2,1,0,879,2,0,3,145,27,2,0,26
54,2,1,1,619,2,0,12,75,11,7,0,47
38,2,1,1,100,3,1,1,60,41,7,0,26
37,2,0,1,523,1,0,3,32,70,5,0,38
33,1,0,1,2372,2,0,0,41,27,7,1972,1
62,2,1,1,63,2,0,7,66,4,6,0,6
35,1,1,0,76,1,0,1,73,45,4,0,36
32,2,1,1,702,2,0,4,93,83,9,4048,6
21,1,1,0,762,2,0,0,155,56,4,0,28
64,1,1,1,819,1,0,11,83,18,2,0,32
63,2,0,0,1792,2,0,34,98,27,8,0,37
48,2,0,0,989,1,3,11,43,8,4,0,13
37,1,1,1,294,3,1,7,107,35,3,4402,43
43,1,1,0,1293,3,1,7,90,55,9,0,30
76,1,0,0,2608,1,3,52,54,7,6,0,10
62,2,0,0,2078,2,0,32,45,24,6,0,0
34,1,1,0,3443,1,1,8,80,7,8,0,31
45,2,0,0,806,1,1,6,44,65,9,0,23
27,2,1,0,0,1,2,4,90,17,5,0,6
41,2,0,1,0,1,3,15,84,30,4,0,42
78,1,1,0,811,1,0,20,98,28,5,0,39
34,1,0,0,0,1,0,5,134,27,7,0,47
52,2,1,1,965,3,3,16,82,36,4,0,35
61,1,1,0,0,1,0,12,183,34,6,0,3
32,1,1,0,3221,2,0,9,64,39,4,0,8
53,1,1,0,241,1,1,10,107,38,9,0,9
77,1,1,1,0,3,1,16,186,16,4,0,5
80,2,0,1,73,3,1,27,44,25,8,1449,6
40,1,1,1,219,2,0,8,192,0,4,4224,4
46,1,0,1,968,2,0,19,50,82,7,0,36
23,2,0,0,894,1,2,0,164,27,1,0,16
79,2,0,1,2882,1,1,2,58,76,1,3082,9
53,1,1,1,721,1,0,1,51,10,7,0,36
86,1,0,1,295,1,1,48,197,29,7,5198,29
53,2,1,1,992,1,3,25,99,21,9,2280,36
28,1,0,0,197,3,3,5,59,10,1,0,29
37,1,0,1,534,1,1,5,58,75,9,0,37
58,2,1,1,951,3,0,0,122,35,7,3297,18
58,1,0,0,418,1,3,16,97,29,9,0,5
43,1,0,0,883,1,1,8,123,30,3,0,39
30,2,1,1,178,1,2,0,37,5,9,1344,0
50,1,1,1,688,3,2,12,26,31,8,0,0
33,2,0,1,0,4,0,8,48,5,9,901,20
68,2,1,1,85,1,0,8,85,19,5,0,45
65,2,0,1,219,3,1,39,73,2,4,2400,33
63,1,0,1,2585,2,0,26,60,25,3,2210,27
52,1,1,0,885,1,0,3,99,96,4,0,29
76,2,0,1,358,3,2,30,142,31,1,3979,3
30,2,0,1,3134,1,1,3,61,3,4,2304,41
50,2,0,1,0,1,0,30,97,34,6,2096,43
74,2,0,0,222,1,0,43,143,10,1,0,13
59,2,0,0,700,1,2,29,59,14,1,0,12
45,1,0,1,1677,1,2,10,70,87,1,2826,40
29,1,0,0,589,1,3,0,45,24,6,0,9
70,2,1,0,93,3,2,3,170,41,9,0,40
73,1,0,1,0,1,0,31,189,24,3,3621,4
67,1,0,0,739,1,0,21,108,7,8,0,13
35,2,0,1,51,1,2,4,42,70,8,0,9
37,1,0,0,613,3,1,18,87,22,3,0,47
54,1,1,0,494,1,3,1,195,33,2,0,42
64,2,0,1,759,1,3,33,78,33,5,0,22
30,2,0,1,257,2,0,11,49,11,1,960,38
75,1,0,0,0,2,0,0,81,27,9,0,37
27,1,1,0,2538,1,0,7,182,19,2,0,31
50,1,0,0,0,2,0,31,120,69,7,0,47
41,1,1,0,0,1,0,9,37,3,4,0,23
83,1,0,1,0,4,1,35,41,79,6,0,9
37,2,0,1,581,1,1,6,98,2,2,0,7
40,1,0,1,977,1,1,5,140,40,3,4860,11
25,1,1,0,694,1,1,1,34,32,2,0,45
62,1,0,1,330,1,3,21,54,76,2,0,19
40,2,0,0,995,1,1,2,57,11,6,0,20
76,1,1,1,0,2,0,26,81,74,6,4650,15
51,2,0,1,0,3,3,31,46,72,6,0,28
68,1,1,1,451,1,2,9,60,26,9,0,7
68,2,0,1,818,4,1,42,176,27,1,0,11
79,2,0,1,3835,2,0,44,42,21,4,1449,35
27,1,1,1,0,1,0,0,66,32,1,2842,36
62,1,0,1,944,1,2,10,37,94,9,3406,18
75,1,0,1,4226,1,0,13,96,83,7,3401,28
67,2,0,1,250,1,0,24,31,27,3,0,9
72,1,0,1,339,2,0,9,98,8,6,2756,14
75,1,0,1,958,1,3,11,40,49,5,0,15
53,2,1,1,724,2,0,14,152,58,7,0,18
84,2,1,1,0,3,2,19,66,21,3,0,19
60,1,1,1,439,3,0,20,80,2,9,2706,8
70,1,0,1,2689,1,3,0,95,9,6,0,45
22,1,0,1,917,3,1,0,30,13,1,1462,15
61,1,0,0,468,1,3,31,92,4,6,0,25
62,1,1,0,219,2,0,36,78,14,6,0,10
73,2,0,0,0,4,0,49,44,23,4,0,42
64,2,1,0,2771,1,2,19,140,40,8,0,33
73,2,0,1,963,1,0,36,86,41,3,0,46
28,1,0,0,207,2,0,8,89,9,8,0,39
73,1,0,1,66,1,3,24,45,78,9,0,19
72,1,1,1,976,1,1,42,172,95,1,4272,34
22,2,0,0,3478,2,0,2,75,7,2,0,46
52,1,0,1,502,1,1,31,119,41,1,2400,37
45,2,1,1,695,1,1,18,135,33,3,0,43
90,2,0,1,0,3,2,5,65,12,8,0,2
52,1,0,0,554,3,0,21,48,32,3,0,26
56,1,1,0,90,2,0,13,99,29,8,0,51
73,2,0,1,991,1,1,37,154,38,7,2304,1
28,2,1,1,669,2,0,1,76,13,7,2937,5
75,1,0,0,891,1,1,37,20,81,8,0,33
80,1,0,1,4660,2,0,58,33,41,8,1924,22
50,1,1,1,60,1,0,10,35,82,2,0,27
58,2,0,1,713,3,2,28,26,41,4,0,50
21,2,0,1,444,1,0,0,75,15,3,0,3
44,2,0,1,888,1,3,5,76,36,1,3696,38
43,1,0,0,137,2,0,20,21,96,7,0,15
35,2,1,1,510,1,0,12,186,96,7,0,33
55,2,1,0,807,3,1,20,110,10,1,0,44
50,1,0,0,89,2,0,16,199,41,7,0,45
35,2,0,1,398,2,0,3,96,12,8,0,45
56,2,1,1,0,1,2,6,193,64,6,4883,4
64,1,0,1,201,2,0,39,86,99,9,0,41
64,1,1,0,612,2,0,11,188,7,9,0,20
65,1,1,0,446,1,0,37,89,75,7,0,27
64,1,1,1,326,2,0,20,105,70,7,0,32
69,2,0,1,375,3,2,15,42,13,1,1155,12
35,1,0,1,409,1,1,7,94,9,2,3193,28
67,2,0,1,2235,1,1,2,20,12,2,0,13
31,1,0,1,280,2,0,0,69,11,4,0,21
24,2,0,1,380,1,3,1,116,17,6,0,6
59,2,0,0,292,1,0,17,191,20,1,0,20
40,2,0,1,652,2,0,19,46,22,9,1156,37
76,2,0,1,525,2,0,55,143,38,3,5611,10
46,1,1,1,838,3,3,22,55,30,2,3060,33
73,1,0,0,0,1,1,8,172,23,6,0,25
35,2,0,1,583,2,0,12,191,9,5,0,31
49,2,1,0,1335,2,0,10,89,38,5,0,11
20,1,0,1,2952,3,0,0,186,9,4,4875,31
57,2,1,1,893,1,3,9,56,96,2,0,1
75,1,0,1,443,1,2,24,53,22,3,0,51
48,1,0,0,0,2,0,13,106,4,3,0,5
29,2,0,0,1872,1,0,4,83,40,1,0,2
27,2,1,0,651,1,0,2,27,38,2,0,38
36,1,1,0,652,1,0,5,45,59,5,0,16
51,2,0,1,696,1,3,1,117,42,5,5565,49
49,1,0,1,522,1,1,12,47,27,9,1110,27
37,2,0,0,0,1,0,8,93,100,6,0,35
36,1,0,1,288,3,0,2,80,26,6,3498,7
49,1,0,0,0,2,0,1,137,30,1,0,15
32,1,1,0,921,2,0,13,53,86,7,0,34
38,2,0,1,2775,2,0,17,55,22,1,1386,50
42,1,0,1,592,1,1,3,54,35,4,0,37
62,1,0,0,252,1,0,30,178,45,3,0,39
21,1,0,1,239,2,0,0,187,38,9,0,18
41,2,0,0,172,4,2,5,71,65,5,0,39
42,1,1,1,3202,1,1,12,72,37,3,1853,46
22,1,0,1,744,4,3,1,66,32,9,1372,31
20,2,1,0,800,1,3,0,61,38,4,0,48
80,1,0,1,233,2,0,52,108,29,3,0,12
27,1,1,1,3602,3,2,1,96,4,1,0,42
22,1,1,0,101,2,0,2,34,52,6,0,6
42,2,0,0,619,1,2,9,121,26,9,0,51
88,2,1,1,955,4,1,61,29,42,4,0,16
47,2,0,1,246,1,2,24,54,21,3,0,36
51,1,0,0,467,1,1,26,63,9,3,0,16
61,1,1,0,0,2,0,19,168,38,1,0,3
47,2,0,1,880,2,0,23,32,92,5,3596,33
78,2,0,1,593,2,0,30,52,41,7,0,47
47,2,1,0,361,1,3,12,54,88,3,0,17
71,1,0,1,4996,2,0,50,78,1,8,0,42
77,1,1,0,4628,3,0,10,41,7,5,0,43
49,2,0,0,72,2,0,18,152,42,8,0,31
68,1,1,0,169,1,3,27,158,25,9,0,33
87,1,1,0,825,1,0,41,93,11,3,0,23
55,1,0,1,247,2,0,12,59,7,5,1452,5
76,2,0,1,567,1,0,29,150,7,5,5181,33
87,1,0,1,307,3,1,32,192,3,7,6435,31
49,2,1,1,97,1,2,6,50,32,6,1312,19
20,1,0,0,412,1,1,1,22,18,5,0,27
66,1,0,0,1231,1,1,35,71,21,2,0,4
57,2,0,1,923,1,1,6,179,97,5,0,29
24,2,1,1,570,1,0,0,85,36,8,0,34
62,1,0,1,265,3,3,35,45,11,5,0,21
34,2,0,1,929,2,0,0,192,90,1,0,38
36,1,0,1,859,4,1,6,196,39,4,0,1
51,1,0,1,812,1,2,30,138,36,7,6264,4
31,2,1,0,668,3,0,7,152,32,9,0,20
79,2,1,1,4952,2,0,39,85,44,9,3096,34
44,2,1,1,610,1,0,13,22,12,9,884,23
53,2,1,1,3525,2,0,29,141,39,3,0,10
35,1,0,0,810,3,1,13,120,58,5,0,7
20,2,1,0,247,1,1,1,51,20,4,0,36
60,2,1,1,0,3,2,2,57,34,2,2912,21
38,1,0,0,1855,3,1,19,36,8,8,0,42
26,1,1,1,817,1,0,7,66,63,4,0,0
24,1,0,1,0,2,0,1,59,99,2,0,24
63,1,0,1,3590,4,2,37,78,36,6,0,14
29,2,1,0,135,1,1,10,95,34,6,0,43
42,1,0,0,946,1,3,3,46,38,6,0,17
50,1,1,0,2840,1,0,27,155,6,2,0,4
85,1,0,1,307,1,3,55,119,89,1,0,21
77,2,1,0,524,1,1,23,175,9,6,0,25
56,2,0,0,918,1,1,25,106,0,8,0,20
70,1,0,1,302,1,3,6,69,37,8,0,18
74,2,1,0,906,1,0,54,81,3,7,0,40
90,1,0,0,89,4,3,5,76,43,8,0,6
34,1,1,1,0,1,2,4,173,8,3,3077,27
49,2,1,1,0,2,0,19,85,75,5,0,33
65,2,1,1,784,1,3,31,86,11,5,1649,1
69,2,1,1,97,1,0,46,52,14,3,0,31
28,2,0,1,0,2,0,3,20,3,3,368,29
55,2,0,1,0,2,0,25,157,1,4,5056,12
56,1,0,1,853,3,0,33,71,25,6,0,34
59,1,1,1,0,4,3,4,49,43,5,3220,23
32,1,1,1,0,2,0,6,164,48,6,4240,46
41,2,0,0,814,1,0,12,184,26,2,0,14
66,2,0,0,0,2,0,8,120,79,4,0,50
50,2,0,1,0,2,0,7,125,6,9,0,37
53,2,0,1,4955,1,3,10,79,32,7,0,15
33,2,1,1,3551,1,2,1,95,15,4,0,49
21,2,1,0,806,1,1,1,72,18,7,0,29
66,2,0,0,954,1,2,36,130,6,9,0,1
76,2,1,1,0,4,3,14,198,25,7,0,43
48,2,0,1,412,1,3,9,91,37,9,0,14
73,1,0,1,888,3,0,4,118,6,5,0,22
80,2,1,0,97,1,2,29,629,31,5,0,20
72,1,0,1,931,2,0,41,158,15,2,0,46
41,1,1,1,0,1,3,16,146,7,5,0,8
61,1,0,1,766,2,0,25,68,10,4,0,18
64,1,0,1,916,2,0,7,120,18,4,4692,14
54,1,0,0,386,2,0,27,152,64,9,0,40
45,2,0,1,4192,1,1,19,26,30,4,0,43
71,1,1,1,3876,1,0,35,136,32,3,0,13
25,2,0,0,2348,2,1,4,181,30,1,0,11
57,2,1,1,2271,4,1,38,84,13,4,0,17
54,2,0,1,134,3,1,22,101,19,5,0,18
59,1,0,1,183,2,0,14,189,39,9,0,5
24,2,0,1,686,2,0,3,55,24,9,2370,30
40,1,0,1,331,3,1,19,190,8,2,4554,11
68,1,1,1,617,3,0,7,158,95,8,0,22
59,1,0,0,500,1,0,16,48,33,4,0,26
49,2,0,0,1585,2,0,6,95,21,4,0,4
34,2,0,1,827,1,0,0,159,50,4,5434,0
22,1,0,1,704,1,2,3,63,48,1,0,27
40,1,0,1,667,1,3,10,128,15,2,0,45
54,1,0,1,4524,2,0,6,106,98,9,6732,3
19,2,0,1,4582,1,2,0,154,13,4,4342,48
44,1,1,1,0,2,0,18,183,10,3,0,5
64,1,1,1,675,1,1,6,24,20,2,0,23
50,1,1,0,0,1,0,17,96,11,3,0,36
43,1,0,0,726,4,0,16,101,42,6,0,38
75,1,1,0,845,1,2,8,86,37,8,0,18
69,1,0,1,604,1,1,36,73,16,5,2581,17
66,1,1,1,287,2,0,27,52,5,3,0,5
27,1,1,0,635,4,2,6,194,27,2,0,18
78,1,1,0,263,1,0,1,115,28,6,0,10
79,1,0,1,2882,1,1,35,142,40,4,2730,37
42,2,0,1,840,4,2,15,137,53,5,0,12
18,2,1,1,1539,1,2,0,80,88,8,0,4
60,2,1,1,1076,4,2,19,38,29,2,0,0
22,1,1,1,493,2,0,1,174,12,9,5580,8
63,1,0,1,246,1,2,17,28,46,2,2220,50
79,1,0,0,992,1,3,27,135,78,1,0,9
75,2,0,0,590,1,2,43,31,4,3,0,34
46,1,1,1,496,2,0,19,120,90,2,4620,4
82,2,0,0,800,1,2,11,48,68,3,0,33
52,1,0,0,252,1,1,5,79,31,8,0,9
41,2,1,0,725,4,2,22,151,41,4,0,45
32,1,1,1,336,2,0,1,189,29,6,0,28
29,1,0,0,0,2,0,6,197,35,4,0,37
30,2,0,0,327,1,2,5,42,9,9,0,3
48,2,1,0,887,3,2,12,66,18,5,0,49
59,1,1,1,0,3,0,22,117,86,1,0,23
25,1,0,0,446,2,0,5,59,36,9,0,51
37,2,1,0,0,1,2,8,32,62,1,0,11
41,1,1,0,234,2,0,7,83,7,3,0,31
31,2,1,1,0,1,3,3,190,18,3,0,1
79,1,0,1,0,1,2,39,100,30,9,0,11
42,2,0,1,572,1,2,9,68,98,5,0,13
71,1,1,1,830,1,0,50,166,45,8,7596,25
41,1,0,1,254,2,0,11,120,21,9,3525,31
64,2,0,1,744,1,1,11,66,27,9,1674,23
77,2,1,1,693,3,2,8,66,40,7,0,0
28,2,1,1,4037,4,0,2,29,45,9,2220,28
39,2,0,1,449,1,3,9,112,96,4,3952,29
45,1,0,1,1622,2,0,13,89,27,8,0,7
43,1,0,0,795,2,0,22,157,33,8,0,51
62,1,0,0,360,1,1,27,28,45,2,0,9
52,2,0,1,590,1,1,3,89,41,1,0,34
56,1,1,0,586,3,1,14,126,89,7,0,4
89,1,0,1,511,2,0,35,93,25,4,2596,16
31,2,0,0,1512,2,0,7,96,12,6,0,15
79,2,1,0,3400,3,3,58,31,1,5,0,34
74,1,0,1,943,1,1,50,46,33,3,2212,40
58,2,1,1,960,1,3,7,20,73,5,0,37
32,1,1,0,240,2,0,1,31,61,1,0,29
22,2,0,0,968,3,0,2,176,2,2,0,32
41,1,1,1,603,4,1,17,97,10,7,1498,27
53,2,0,0,0,1,0,12,127,424,4,0,0
30,2,0,1,3261,3,1,3,52,50,1,0,20
40,2,0,1,974,3,3,18,33,80,4,0,43
30,2,0,1,0,3,1,1,162,98,6,7020,2
82,2,1,1,571,4,2,37,177,63,9,0,20
29,2,0,0,867,1,0,5,611,262,2,0,43
42,1,0,1,4617,1,1,7,47,32,6,1738,17
82,1,0,1,265,2,0,14,23,34,1,1881,44
37,1,0,0,568,2,0,11,153,10,7,0,44
71,2,1,1,982,3,0,21,27,38,6,0,29
44,2,0,0,83,1,2,7,187,24,4,0,51
63,1,0,1,4253,2,0,40,50,78,3,0,11
48,2,0,1,945,2,0,25,147,19,9,2324,20
44,1,1,0,646,2,0,15,61,39,5,0,2
50,2,0,1,391,2,0,24,37,98,6,1890,47
58,1,1,0,847,2,0,26,653,9,2,0,31
75,1,0,1,0,2,0,46,193,69,5,7336,38
56,2,1,0,3260,3,1,28,117,3,2,0,34
26,2,1,1,647,1,2,2,73,49,5,0,29
45,2,1,1,770,4,3,22,55,93,2,0,51
30,1,0,1,0,1,1,7,51,55,6,0,16
22,2,0,0,2793,2,0,2,115,18,3,0,18
27,1,0,0,283,2,0,0,196,15,4,0,23
72,1,0,0,114,2,0,49,64,40,9,0,39
28,1,0,0,3763,2,0,9,61,81,8,0,8
36,1,1,1,528,1,0,12,67,92,6,2862,36
60,1,1,0,948,2,0,17,39,30,5,0,19
79,2,1,0,691,1,3,7,61,32,6,0,48
65,1,1,1,940,1,3,35,173,69,5,7986,38
33,2,1,1,797,2,0,1,179,32,4,0,14
24,2,0,0,210,1,2,4,40,58,1,0,33
21,1,1,0,585,3,1,0,115,5,3,0,8
59,1,0,0,1000,1,1,26,131,93,2,0,5
49,1,1,0,252,2,0,19,113,29,5,0,17
38,1,0,1,0,4,0,17,158,43,6,0,10
33,1,1,1,0,1,3,6,85,0,5,2295,5
51,1,0,0,180,2,0,20,55,95,7,0,45
57,2,0,0,353,3,3,36,192,35,5,0,9
41,2,0,1,846,2,0,17,32,39,9,0,5
79,1,1,1,0,1,0,28,162,43,9,6560,42
57,1,1,1,733,3,0,32,180,95,1,0,2
70,1,0,0,1207,1,0,27,69,35,9,0,38
44,2,0,1,362,3,1,15,22,18,3,1400,23
30,1,0,1,731,3,2,4,23,43,4,2112,13
24,1,0,0,955,1,1,2,77,28,7,0,38
22,2,0,1,0,3,2,1,76,6,3,0,38
68,1,0,1,0,1,0,30,37,36,7,949,29
60,2,1,0,0,1,1,7,100,13,4,0,43
50,2,1,1,684,1,2,2,119,5,4,0,44
21,1,1,1,842,2,0,2,45,69,8,0,23
51,2,0,0,830,1,1,27,107,23,1,0,44
63,1,1,1,4584,2,0,6,164,58,5,6660,5
61,1,1,0,157,3,2,14,97,3,9,0,9
48,2,0,1,607,2,0,0,33,43,1,0,36
31,2,1,1,0,2,0,12,191,83,3,0,42
73,1,0,0,3547,4,1,14,184,18,6,0,44
41,1,0,1,449,2,1,15,33,28,4,854,27
23,1,1,0,432,1,0,2,56,44,8,0,32
65,2,0,1,291,4,3,35,132,26,3,0,31
79,1,1,1,3282,2,0,13,139,12,3,0,33
73,1,0,0,0,2,0,1,34,28,5,0,3
50,2,1,0,536,1,1,17,179,24,5,0,47
75,1,0,0,431,2,0,38,158,5,7,0,29
19,2,1,1,550,1,0,0,155,19,9,4872,18
52,1,0,1,184,3,0,4,194,44,8,7140,51
32,1,0,1,609,1,3,11,189,35,7,7392,15
74,1,0,0,348,3,2,51,21,32,7,0,47
66,1,1,0,500,1,3,27,114,64,6,0,17
49,1,0,1,89,1,0,17,165,38,3,0,23
36,1,1,1,689,1,0,8,116,4,9,1680,6
58,1,1,1,170,2,0,35,65,2,4,0,40
44,2,0,0,379,2,0,1,168,10,8,0,11
42,2,0,0,3599,1,0,12,185,17,3,0,14
42,1,1,0,0,1,2,3,138,6,9,0,35
31,2,0,1,1454,1,0,5,174,2,9,5808,19
57,2,1,1,113,4,3,28,98,90,1,2256,43
66,1,0,0,4615,2,0,46,35,29,3,0,2
62,1,0,1,587,1,2,18,92,36,7,2432,22
67,1,1,1,758,2,0,7,191,31,5,4218,35
26,2,0,0,509,1,0,3,165,12,8,0,10
77,1,1,1,3571,1,1,40,176,100,1,4968,3
37,1,1,1,129,1,1,13,73,14,7,0,21
54,2,0,0,512,1,1,8,98,19,3,0,22
61,1,0,0,0,4,2,14,161,26,8,0,0
36,2,1,1,319,2,0,9,64,40,4,1768,11
76,1,1,1,729,1,0,27,59,26,1,0,49
60,1,0,1,4876,4,1,32,99,53,9,0,33
79,1,1,0,323,1,0,38,75,4,3,0,37
26,1,1,0,320,2,0,5,118,73,5,0,25
32,1,1,1,367,1,3,7,141,37,7,0,37
74,2,0,0,80,1,2,10,24,44,4,0,30
31,2,1,1,0,1,3,5,24,54,8,0,43
21,2,0,1,931,1,1,2,88,47,4,3375,47
33,2,0,1,657,1,3,7,29,9,9,1292,0
58,2,0,1,0,1,3,10,102,3,6,0,37
33,2,1,0,472,1,1,4,38,35,8,0,31
23,1,0,0,680,1,0,0,27,42,6,0,5
74,1,0,1,0,1,0,40,158,98,7,0,27
24,1,0,0,842,2,0,1,75,22,6,0,26
66,2,0,0,519,2,0,32,70,39,1,0,4
75,2,0,1,486,1,0,51,77,54,2,0,26
62,1,0,1,2928,2,0,1,143,18,9,5474,28
61,1,1,1,760,2,0,3,47,59,6,1272,33
33,1,1,0,982,4,1,7,158,22,3,0,34
38,2,0,0,590,2,0,2,581,34,9,0,0
28,1,1,0,0,1,1,8,73,79,3,0,28
73,2,1,0,877,2,0,31,91,49,9,0,49
28,1,1,1,99,1,1,8,51,6,2,1767,13
21,2,0,0,165,2,0,1,97,33,3,0,48
72,1,0,0,204,1,1,47,94,32,4,0,20
42,1,0,1,3457,2,0,23,190,13,5,6090,23
23,1,1,1,0,2,0,2,98,38,6,0,29
61,1,1,0,215,1,1,7,35,15,5,0,18
76,1,0,0,602,2,0,7,48,31,2,0,12
83,2,0,1,571,2,0,6,65,13,9,1326,21
89,1,0,1,692,4,0,17,78,41,2,0,5
50,1,0,1,576,1,0,11,68,29,9,0,17
67,2,0,1,898,1,1,40,91,40,2,4716,26
40,1,1,1,994,1,2,1,115,52,2,0,10
21,1,1,1,0,2,0,2,140,59,3,0,31
62,1,0,1,461,4,1,33,43,490,9,7995,26
31,2,0,0,0,2,0,11,82,95,3,0,50
35,1,0,1,684,3,0,6,64,28,8,0,4
58,2,0,0,129,1,1,4,72,37,1,0,29
36,1,1,1,828,1,0,1,109,20,2,0,36
52,2,0,0,4871,1,3,32,25,39,5,0,47
65,2,1,1,303,1,3,29,116,35,5,4983,41
41,1,1,1,425,4,2,2,47,80,5,0,21
76,1,0,1,960,4,1,14,103,100,7,5278,30
23,1,0,1,662,1,1,4,47,42,7,0,51
33,2,0,1,923,3,2,3,35,14,4,0,35
77,2,1,1,600,3,0,33,84,34,1,3068,28
80,1,0,1,475,4,3,6,63,28,4,3276,34
43,1,0,1,0,2,0,20,82,72,5,0,37
27,2,1,1,123,1,3,8,62,34,1,0,34
22,2,1,1,278,3,2,2,41,94,1,0,17
76,1,1,1,439,2,0,22,85,7,6,2760,46
44,2,0,1,0,1,2,4,34,17,7,0,38
69,2,1,1,2041,1,3,20,194,7,3,0,31
62,1,0,1,4338,1,0,18,143,9,5,0,6
48,2,0,1,476,3,2,24,135,13,8,2368,2
68,2,0,1,339,1,3,34,160,12,3,3268,47
50,2,1,1,623,2,0,14,62,21,4,1079,4
45,1,1,1,440,1,0,16,164,95,6,5698,16
